# Lexia 3 full USB dump (control+bulk+interrupt, включая пустые)
# ts,type,xfer,dir,ep,bus,dev,status,length,caplen,setup,data
1787289911.073419,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.073483,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.073525,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.073564,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.075661,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.075699,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.075734,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.075759,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.077866,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.077949,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.077990,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.078021,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.080178,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.080251,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.080332,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.080380,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.082584,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.082628,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.082724,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.082757,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.084909,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.084964,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.085011,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.085046,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.087183,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.087249,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.087306,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.087350,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.089499,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.089544,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.089602,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.089641,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.091843,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.091960,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.092093,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.092152,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.094393,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.094435,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.094518,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.094572,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.096748,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.096795,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.096891,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.096943,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.099136,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.099204,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.099305,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.099353,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.101482,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.101541,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.101598,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.101648,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.103793,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.103836,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.103884,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.103940,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.106095,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.106168,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.106245,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.106291,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.108487,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.108539,C,BULK,IN,5,1,11,0,4,4,,42410900
1787289911.108622,S,BULK,OUT,6,1,11,4294967181,5,5,,430901c0f2
1787289911.108665,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.113912,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.114036,C,BULK,IN,5,1,11,0,55,55,,440933c0ff060f00010000000000ff061e0001aa00000000011219000562dba8521cdb610d83da4437f6db828ddd1801dd0302db600044
1787289911.114215,S,BULK,OUT,6,1,11,4294967181,3,3,,064409
1787289911.114280,C,BULK,OUT,6,1,11,0,3,0,,
1787289911.505655,S,BULK,OUT,6,1,11,4294967181,40,40,,400924c0ff060f000100000000000000000000000000000022dba8db61da44db82dd18dd03db6051
1787289911.505791,C,BULK,OUT,6,1,11,0,40,0,,
1787289911.511068,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.511140,C,BULK,IN,5,1,11,0,3,3,,064009
1787289911.511242,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.511289,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.513497,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.513572,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.513679,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.513738,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.515931,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.516006,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.516103,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.516137,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.518323,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.518379,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.518461,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.518499,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.520690,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.520749,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.520834,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.520882,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.523027,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.523078,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.523129,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.523170,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.525288,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.525354,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.525406,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.525432,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.527530,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.527593,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.527635,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.527666,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.529816,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.529864,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.529913,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.529952,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.532088,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.532138,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.532192,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.532236,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.534346,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.534408,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.534449,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.534479,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.536612,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.536674,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.536716,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.536745,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.538879,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.538948,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.539002,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.539038,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.541221,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.541295,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.541404,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.541450,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.543610,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.543671,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.543721,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.543760,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.545895,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.545957,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.546013,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.546062,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.548212,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.548285,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.548375,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.548420,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.550578,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.550666,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.550766,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.550820,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.552951,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.553014,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.553052,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.553081,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.555215,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.555276,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.555321,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.555352,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.557521,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.557601,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.557679,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.557727,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.559849,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.559952,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.559997,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.560028,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.562162,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.562223,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.562268,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.562298,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.564517,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.564618,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.564734,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.564818,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.567036,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.567101,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.567203,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.567251,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.569445,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.569540,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.569685,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.569763,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.571968,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.572063,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.572223,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.572314,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.574560,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.574624,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.574731,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.574763,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.576974,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.577046,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.577140,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.577186,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.579386,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.579491,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.579596,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.579685,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.581900,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.581980,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.582076,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.582117,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.584332,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.584436,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.584602,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.584680,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.586913,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.586994,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.587095,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.587182,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.589439,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.589548,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.589710,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.589815,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.592029,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.592077,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.592172,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.592211,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.594353,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.594419,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.594482,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.594527,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.596718,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.596791,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289911.596873,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289911.596956,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.599156,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.599207,C,BULK,IN,5,1,11,0,4,4,,42410900
1787289911.599309,S,BULK,OUT,6,1,11,4294967181,5,5,,430901c0f2
1787289911.599346,C,BULK,OUT,6,1,11,0,5,0,,
1787289911.604516,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289911.604615,C,BULK,IN,5,1,11,0,55,55,,440933c0ff060f00010000000000ff061e0001aa00000000011219000562dba84ff5db610d23da44381edb828ddd1801dd0302db6000a5
1787289911.604715,S,BULK,OUT,6,1,11,4294967181,3,3,,064409
1787289911.604753,C,BULK,OUT,6,1,11,0,3,0,,
1787289912.005839,S,BULK,OUT,6,1,11,4294967181,40,40,,400924c0ff060f000100000000000000000000000000000022dba8db61da44db82dd18dd03db6051
1787289912.006035,C,BULK,OUT,6,1,11,0,40,0,,
1787289912.011263,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.011332,C,BULK,IN,5,1,11,0,3,3,,064009
1787289912.011564,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.011664,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.013880,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.013973,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.014126,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.014173,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.016347,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.016383,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.016480,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.016518,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.018712,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.018766,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.018849,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.018922,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.021126,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.021219,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.021366,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.021424,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.023597,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.023654,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.023740,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.023778,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.025899,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.025952,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.025997,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.026026,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.028164,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.028217,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.028304,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.028355,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.030490,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.030536,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.030605,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.030641,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.032756,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.032793,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.032861,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.032890,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.034995,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.035054,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.035083,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.035111,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.037245,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.037309,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.037351,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.037385,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.039520,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.039559,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.039617,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.039644,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.041799,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.041862,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.041913,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.041951,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.044068,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.044133,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.044179,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.044212,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.046342,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.046409,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.046482,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.046531,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.048673,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.048747,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.048816,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.048865,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.051062,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.051136,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.051214,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.051245,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.053438,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.053519,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.053619,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.053662,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.056061,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.056137,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.056259,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.056290,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.058493,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.058575,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.058705,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.058776,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.060986,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.061067,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.061167,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.061263,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.063453,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.063532,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.063629,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.063675,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.065898,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.065960,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.066054,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.066098,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.068268,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.068358,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.068425,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.068463,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.070575,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.070642,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.070703,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.070770,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.072875,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.072991,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.073100,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.073163,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.075356,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.075435,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.075535,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.075576,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.077724,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.077786,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.077831,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.077861,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.080044,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.080115,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.080194,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.080241,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.082388,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.082456,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.082513,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.082557,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.084779,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.084834,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.084904,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.084951,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.087114,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.087178,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.087226,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.087267,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.089413,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.089484,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.089545,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.089590,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.091792,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.091851,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.091950,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.091997,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.094155,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.094218,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.094309,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.094355,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.096485,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.096544,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.096582,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.096611,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.098715,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.098775,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.098818,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.098846,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.100964,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.101038,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.101081,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.101117,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.103259,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.103321,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289912.103366,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289912.103395,C,BULK,OUT,6,1,11,0,5,0,,
1787289912.105535,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289912.105601,C,BULK,IN,5,1,11,0,4,4,,42410901
